"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"14:56:24:597","23137103024818"," 642.019","  15.790"," 1877"," 1100"," 3100"," 2017","   3.512","1221.589"," 339.330","   2.346"," 741.766"," 206.046"," 42","0"," 39"," 44","   0.979"," 387.590"," 107.664","  15.000","  500","  500"
"14:56:24:931","23137566984984"," 642.352","  12.453"," 1725"," 1100"," 2600"," 1739","   3.231","1222.666"," 339.629","   1.588"," 742.296"," 206.193"," 41","0"," 39"," 44","   1.112"," 387.961"," 107.767","  15.000","    0","    0"
"14:56:25:265","23138031962480"," 642.686","  10.036"," 1646"," 1100"," 2900"," 1666","   2.376","1223.460"," 339.850","   1.294"," 742.728"," 206.313"," 42","0"," 39"," 43","   0.732"," 388.205"," 107.835","  15.000","    0","    0"
"14:56:25:598","23138495642738"," 643.019","  11.327"," 1672"," 1100"," 3000"," 1698","   2.626","1224.334"," 340.093","   1.491"," 743.225"," 206.451"," 42","0"," 39"," 43","   0.779"," 388.465"," 107.907","  15.000","    0","    0"
"14:56:25:932","23138960619958"," 643.353","   9.728"," 1449"," 1100"," 2000"," 1455","   1.980","1224.996"," 340.277","   1.025"," 743.567"," 206.546"," 41","0"," 39"," 42","   0.680"," 388.692"," 107.970","  15.000","    0","    0"
"14:56:26:265","23139424591822"," 643.687","  10.934"," 1661"," 1100"," 2900"," 1699","   2.709","1225.899"," 340.528","   1.424"," 744.042"," 206.678"," 41","0"," 39"," 43","   0.921"," 388.999"," 108.055","  15.000","    0","    0"
"14:56:26:598","23139888281142"," 644.020","  11.639"," 1611"," 1100"," 2600"," 1618","   2.498","1226.731"," 340.759","   1.365"," 744.496"," 206.805"," 41","0"," 39"," 43","   0.803"," 389.266"," 108.129","  15.000","    0","    0"
"14:56:26:932","23140353248040"," 644.354","   9.471"," 1451"," 1100"," 2000"," 1454","   2.006","1227.401"," 340.945","   0.990"," 744.827"," 206.896"," 41","0"," 39"," 42","   0.772"," 389.524"," 108.201","  15.000","    0","    0"
"14:56:27:266","23140818208426"," 644.688","   9.581"," 1446"," 1100"," 2000"," 1457","   1.907","1228.038"," 341.122","   0.998"," 745.161"," 206.989"," 41","0"," 39"," 43","   0.655"," 389.743"," 108.262","  15.000","    0","    0"
"14:56:27:599","23141282165238"," 645.021","  12.525"," 1726"," 1100"," 3000"," 1736","   2.861","1228.992"," 341.387","   1.673"," 745.718"," 207.144"," 42","0"," 39"," 43","   0.839"," 390.022"," 108.339","  15.000","    0","    0"
"14:56:27:933","23141746183724"," 645.354","   9.259"," 1500"," 1100"," 2600"," 1499","   2.146","1229.707"," 341.585","   1.023"," 746.059"," 207.239"," 41","0"," 39"," 42","   0.894"," 390.320"," 108.422","  15.000","    0","    0"
"14:56:28:266","23142210285398"," 645.688","   9.341"," 1454"," 1100"," 2000"," 1463","   1.883","1230.335"," 341.760","   0.971"," 746.383"," 207.329"," 41","0"," 39"," 42","   0.645"," 390.535"," 108.482","  15.000","    0","    0"
"14:56:28:599","23142674003894"," 646.021","  10.671"," 1614"," 1100"," 3100"," 1625","   2.508","1231.170"," 341.992","   1.338"," 746.829"," 207.452"," 42","0"," 39"," 43","   0.913"," 390.839"," 108.566","  15.000","    0","    0"
"14:56:28:932","23143137648086"," 646.354","  13.642"," 2399"," 1100"," 3700"," 2532","   5.467","1232.991"," 342.498","   4.370"," 748.284"," 207.857"," 41","0"," 39"," 51","   1.018"," 391.178"," 108.661","  15.000","    0","    0"
"14:56:29:266","23143601534780"," 646.687","   9.116"," 1458"," 1100"," 2000"," 1461","   1.861","1233.611"," 342.670","   0.943"," 748.599"," 207.944"," 41","0"," 39"," 43","   0.702"," 391.412"," 108.726","  15.000","    0","    0"
"14:56:29:600","23144066455928"," 647.021","  11.268"," 1678"," 1100"," 3100"," 1696","   2.636","1234.492"," 342.914","   1.503"," 749.101"," 208.083"," 42","0"," 39"," 44","   0.845"," 391.694"," 108.804","  15.000","    0","    0"
"14:56:29:934","23144531438804"," 647.355","   9.745"," 1464"," 1100"," 2000"," 1469","   2.123","1235.201"," 343.111","   1.016"," 749.440"," 208.178"," 42","0"," 39"," 43","   0.900"," 391.995"," 108.887","  15.000","    0","    0"
"14:56:30:268","23144996391966"," 647.689","   9.527"," 1438"," 1100"," 2000"," 1448","   1.931","1235.846"," 343.290","   0.988"," 749.770"," 208.269"," 42","0"," 39"," 43","   0.650"," 392.212"," 108.948","  15.000","    0","    0"
"14:56:30:601","23145460138746"," 648.022","  10.940"," 1707"," 1100"," 3100"," 1726","   2.710","1236.749"," 343.541","   1.571"," 750.293"," 208.415"," 41","0"," 39"," 45","   0.883"," 392.506"," 109.030","  15.000","    0","    0"
"14:56:30:934","23145924078018"," 648.356","   9.899"," 1442"," 1100"," 2500"," 1438","   2.002","1237.416"," 343.727","   1.008"," 750.629"," 208.508"," 41","0"," 39"," 42","   0.738"," 392.752"," 109.098","  15.000","    0","    0"
"14:56:31:268","23146389106756"," 648.690","   9.374"," 1457"," 1100"," 2000"," 1460","   1.937","1238.063"," 343.906","   0.991"," 750.960"," 208.600"," 42","0"," 39"," 42","   0.765"," 393.008"," 109.169","  15.000","    0","    0"
"14:56:31:602","23146853002854"," 649.023","  10.638"," 1699"," 1100"," 3100"," 1720","   2.674","1238.954"," 344.154","   1.528"," 751.469"," 208.742"," 42","0"," 39"," 43","   0.910"," 393.311"," 109.253","  15.000","    0","    0"
"14:56:31:935","23147316642228"," 649.356","  11.259"," 1530"," 1100"," 2600"," 1535","   2.356","1239.739"," 344.372","   1.246"," 751.885"," 208.857"," 42","0"," 39"," 42","   0.850"," 393.595"," 109.332","  15.000","    0","    0"
"14:56:32:268","23147780565216"," 649.689","   9.532"," 1455"," 1100"," 2000"," 1458","   1.918","1240.378"," 344.550","   0.998"," 752.217"," 208.949"," 41","0"," 39"," 42","   0.713"," 393.832"," 109.398","  15.000","    0","    0"
"14:56:32:602","23148245540816"," 650.023","  12.485"," 1693"," 1100"," 3000"," 1714","   2.824","1241.322"," 344.812","   1.654"," 752.770"," 209.103"," 42","0"," 39"," 43","   0.790"," 394.096"," 109.471","  15.000","    0","    0"
"14:56:32:936","23148710490272"," 650.357","   9.961"," 1462"," 1100"," 2000"," 1465","   2.018","1241.996"," 344.999","   1.055"," 753.122"," 209.201"," 42","0"," 39"," 43","   0.671"," 394.320"," 109.533","  15.000","    0","    0"
"14:56:33:270","23149175577744"," 650.692","   9.535"," 1462"," 1100"," 2000"," 1472","   1.984","1242.659"," 345.183","   1.012"," 753.460"," 209.295"," 42","0"," 39"," 43","   0.718"," 394.560"," 109.600","  15.000","    0","    0"
"14:56:33:603","23149639356160"," 651.025","  10.859"," 1651"," 1100"," 3100"," 1663","   2.537","1243.504"," 345.418","   1.416"," 753.932"," 209.426"," 42","0"," 39"," 44","   0.877"," 394.852"," 109.681","  15.000","    0","    0"
"14:56:33:937","23150104447046"," 651.359","   9.533"," 1472"," 1100"," 2000"," 1477","   2.121","1244.212"," 345.615","   1.017"," 754.272"," 209.520"," 43","0"," 39"," 43","   0.863"," 395.141"," 109.761","  15.000","    0","    0"
"14:56:34:271","23150569446106"," 651.693","   9.795"," 1516"," 1100"," 2600"," 1522","   2.039","1244.893"," 345.804","   1.098"," 754.638"," 209.622"," 41","0"," 39"," 43","   0.675"," 395.366"," 109.824","  15.000","    0","    0"
"14:56:34:605","23151034531974"," 652.027","  10.941"," 1663"," 1100"," 3000"," 1678","   2.648","1245.778"," 346.049","   1.508"," 755.142"," 209.762"," 41","0"," 39"," 43","   0.802"," 395.634"," 109.898","  15.000","    0","    0"
"14:56:34:939","23151499044170"," 652.361","   9.740"," 1453"," 1100"," 2000"," 1454","   2.006","1246.448"," 346.235","   1.007"," 755.478"," 209.855"," 42","0"," 40"," 43","   0.759"," 395.887"," 109.969","  15.000","    0","    0"
"14:56:35:273","23151964083620"," 652.695","   9.335"," 1446"," 1100"," 2000"," 1458","   1.891","1247.079"," 346.411","   0.984"," 755.807"," 209.946"," 42","0"," 39"," 43","   0.607"," 396.090"," 110.025","  15.000","    0","    0"
"14:56:35:606","23152427724260"," 653.028","  11.423"," 1658"," 1100"," 3000"," 1665","   2.573","1247.936"," 346.649","   1.470"," 756.296"," 210.082"," 42","0"," 39"," 43","   0.823"," 396.364"," 110.101","  15.000","    0","    0"
"14:56:35:940","23152892678888"," 653.362","   9.715"," 1450"," 1100"," 2000"," 1453","   2.071","1248.628"," 346.841","   1.019"," 756.637"," 210.177"," 41","0"," 39"," 43","   0.782"," 396.625"," 110.174","  15.000","    0","    0"
"14:56:36:274","23153357776558"," 653.696","   9.833"," 1494"," 1100"," 2600"," 1503","   1.972","1249.287"," 347.024","   1.055"," 756.989"," 210.275"," 41","0"," 39"," 43","   0.662"," 396.847"," 110.235","  15.000","    0","    0"
"14:56:36:609","23153822878914"," 654.030","  11.425"," 1689"," 1100"," 2900"," 1708","   2.677","1250.181"," 347.273","   1.495"," 757.489"," 210.414"," 42","0"," 39"," 43","   0.837"," 397.126"," 110.313","  15.000","    0","    0"
"14:56:36:943","23154287903412"," 654.364","   5.281"," 1590"," 1100"," 2600"," 1596","   1.219","1250.588"," 347.386","   0.573"," 757.680"," 210.467"," 41","0"," 39"," 43","   0.559"," 397.313"," 110.365","  15.000","    0","    0"
"14:56:37:277","23154752907992"," 654.698","  12.892"," 2556"," 1100"," 3500"," 2819","   4.105","1251.960"," 347.767","   3.471"," 758.840"," 210.789"," 42","0"," 39"," 46","   0.683"," 397.541"," 110.428","  15.000","    0","    0"
"14:56:37:611","23155217942628"," 655.032","   5.531"," 1505"," 1100"," 2900"," 1503","   1.185","1252.356"," 347.877","   0.580"," 759.034"," 210.843"," 41","0"," 39"," 42","   0.477"," 397.701"," 110.472","  15.000","    0","    0"
"14:56:37:945","23155682960482"," 655.366","   6.368"," 1908"," 1100"," 3200"," 1943","   1.366","1252.812"," 348.003","   0.992"," 759.365"," 210.935"," 41","0"," 39"," 44","   0.417"," 397.840"," 110.511","  15.000","    0","    0"
"14:56:38:279","23156148055226"," 655.700","   6.875"," 1784"," 1100"," 2900"," 1950","   1.897","1253.446"," 348.179","   0.854"," 759.650"," 211.014"," 41","0"," 39"," 43","   0.641"," 398.054"," 110.571","  15.000","    0","    0"
"14:56:38:613","23156613083608"," 656.035","   5.676"," 1563"," 1100"," 2900"," 1577","   1.464","1253.935"," 348.315","   0.660"," 759.871"," 211.075"," 41","0"," 39"," 42","   0.556"," 398.240"," 110.622","  15.000","    0","    0"
"14:56:38:947","23157078142648"," 656.369","   7.630"," 2641"," 1100"," 3700"," 2840","   3.173","1254.995"," 348.610","   2.764"," 760.794"," 211.332"," 42","0"," 39"," 49","   0.446"," 398.389"," 110.664","  15.000","    0","    0"
"14:56:39:281","23157543211254"," 656.703","   2.972"," 1386"," 1100"," 2000"," 1396","   0.647","1255.211"," 348.670","   0.250"," 760.878"," 211.355"," 42","0"," 39"," 42","   0.358"," 398.508"," 110.697","  15.000","    0","    0"
"14:56:39:615","23158008216580"," 657.037","   3.522"," 1616"," 1100"," 3000"," 1626","   0.907","1255.514"," 348.754","   0.410"," 761.015"," 211.393"," 41","0"," 39"," 42","   0.485"," 398.670"," 110.742","  15.000","    0","    0"
"14:56:39:949","23158473266916"," 657.371","   2.677"," 1198"," 1100"," 1300"," 1200","   0.504","1255.682"," 348.801","   0.179"," 761.075"," 211.410"," 41","0"," 38"," 42","   0.356"," 398.789"," 110.775","  15.000","    0","    0"
"14:56:40:283","23158938297990"," 657.705","   3.948"," 1442"," 1100"," 2600"," 1458","   0.930","1255.993"," 348.887","   0.357"," 761.194"," 211.443"," 41","0"," 39"," 42","   0.463"," 398.944"," 110.818","  15.000","    0","    0"
"14:56:40:618","23159403324336"," 658.039","   3.305"," 1667"," 1100"," 2900"," 1669","   0.906","1256.296"," 348.971","   0.429"," 761.338"," 211.483"," 41","0"," 39"," 42","   0.493"," 399.109"," 110.864","  15.000","    0","    0"
"14:56:40:952","23159868389306"," 658.373","   1.837"," 1205"," 1100"," 1700"," 1200","   0.450","1256.446"," 349.013","   0.122"," 761.379"," 211.494"," 41","0"," 39"," 41","   0.324"," 399.217"," 110.894","  15.000","    0","    0"
"14:56:41:286","23160333433522"," 658.707","   1.066"," 1197"," 1100"," 1200"," 1200","   0.227","1256.522"," 349.034","   0.071"," 761.402"," 211.501"," 41","0"," 38"," 42","   0.271"," 399.308"," 110.919","  15.000","    0","    0"
"14:56:41:619","23160797611080"," 659.041","   3.811"," 1661"," 1100"," 2600"," 1657","   0.955","1256.840"," 349.122","   0.468"," 761.559"," 211.544"," 41","0"," 38"," 42","   0.468"," 399.464"," 110.962","  15.000","    0","    0"
"14:56:41:953","23161262484496"," 659.375","   2.094"," 1200"," 1100"," 1700"," 1200","   0.582","1257.035"," 349.176","   0.194"," 761.623"," 211.562"," 41","0"," 38"," 41","   0.353"," 399.581"," 110.995","  15.000","    0","    0"
"14:56:42:287","23161727494970"," 659.709","   1.226"," 1197"," 1100"," 1200"," 1200","   0.211","1257.105"," 349.196","   0.066"," 761.645"," 211.568"," 41","0"," 38"," 41","   0.284"," 399.676"," 111.021","  15.000","    0","    0"
"14:56:42:621","23162191463238"," 660.042","   4.520"," 1616"," 1100"," 2700"," 1612","   1.017","1257.444"," 349.290","   0.477"," 761.804"," 211.612"," 41","0"," 38"," 42","   0.518"," 399.849"," 111.069","  15.000","    0","    0"
"14:56:42:955","23162656498052"," 660.376","   1.511"," 1211"," 1100"," 1300"," 1200","   0.406","1257.580"," 349.328","   0.130"," 761.848"," 211.624"," 41","0"," 38"," 41","   0.338"," 399.962"," 111.101","  15.000","    0","    0"
"14:56:43:289","23163121550730"," 660.710","   8.355"," 1711"," 1100"," 2800"," 1754","   1.739","1258.161"," 349.489","   0.990"," 762.178"," 211.716"," 41","0"," 38"," 43","   0.615"," 400.168"," 111.158","  15.000","    0","    0"
"14:56:43:623","23163586588030"," 661.044","   5.796"," 1508"," 1100"," 2600"," 1494","   1.146","1258.544"," 349.595","   0.586"," 762.374"," 211.771"," 41","0"," 38"," 42","   0.496"," 400.333"," 111.204","  15.000","    0","    0"
"14:56:43:956","23164050301398"," 661.377","  20.178"," 2136"," 1100"," 2800"," 2356","   5.410","1260.346"," 350.096","   3.302"," 763.474"," 212.076"," 42","0"," 39"," 43","   1.148"," 400.716"," 111.310","  15.000","  550","  533"
"14:56:44:290","23164515332750"," 661.711","  15.311"," 1332"," 1100"," 2600"," 1334","   2.670","1261.238"," 350.344","   1.226"," 763.884"," 212.190"," 41","0"," 39"," 42","   0.940"," 401.030"," 111.397","  15.000","    0","    0"
"14:56:44:624","23164979948950"," 662.045","  14.472"," 1377"," 1100"," 3000"," 1382","   2.756","1262.158"," 350.599","   1.266"," 764.306"," 212.307"," 41","0"," 39"," 42","   1.038"," 401.376"," 111.493","  15.000","    0","    0"
"14:56:44:958","23165445000352"," 662.379","   4.112"," 1214"," 1100"," 1700"," 1215","   0.883","1262.453"," 350.681","   0.302"," 764.407"," 212.335"," 42","0"," 39"," 42","   0.493"," 401.541"," 111.539","  15.000","    0","    0"
"14:56:45:292","23165910045730"," 662.713","   1.159"," 1197"," 1100"," 1200"," 1200","   0.227","1262.529"," 350.702","   0.080"," 764.434"," 212.343"," 41","0"," 38"," 41","   0.274"," 401.632"," 111.565","  15.000","    0","    0"
"14:56:45:626","23166375030460"," 663.047","   3.873"," 1733"," 1100"," 2900"," 1740","   1.007","1262.865"," 350.796","   0.518"," 764.607"," 212.391"," 41","0"," 38"," 42","   0.520"," 401.806"," 111.613","  15.000","    0","    0"
"14:56:45:960","23166840064018"," 663.382","   1.934"," 1212"," 1100"," 1700"," 1214","   0.700","1263.099"," 350.861","   0.157"," 764.660"," 212.405"," 41","0"," 38"," 42","   0.471"," 401.963"," 111.656","  15.000","    0","    0"
"14:56:46:293","23167304097596"," 663.715","   2.123"," 1197"," 1100"," 1200"," 1200","   0.316","1263.204"," 350.890","   0.134"," 764.704"," 212.418"," 41","0"," 38"," 41","   0.306"," 402.065"," 111.685","  15.000","    0","    0"
"14:56:46:627","23167769154586"," 664.049","   7.469"," 1558"," 1100"," 2900"," 1584","   1.621","1263.746"," 351.040","   0.871"," 764.996"," 212.499"," 41","0"," 38"," 43","   0.627"," 402.275"," 111.743","  15.000","    0","    0"
"14:56:46:962","23168234192828"," 664.383","   2.107"," 1211"," 1100"," 1600"," 1200","   0.425","1263.888"," 351.080","   0.173"," 765.053"," 212.515"," 41","0"," 38"," 42","   0.303"," 402.376"," 111.771","  15.000","    0","    0"
"14:56:47:296","23168699220754"," 664.717","   1.823"," 1197"," 1100"," 1200"," 1200","   0.301","1263.988"," 351.108","   0.127"," 765.096"," 212.527"," 41","0"," 38"," 41","   0.292"," 402.474"," 111.798","  15.000","    0","    0"
"14:56:47:630","23169164221306"," 665.051","   4.659"," 1568"," 1100"," 2600"," 1562","   1.099","1264.355"," 351.210","   0.521"," 765.270"," 212.575"," 40","0"," 38"," 42","   0.530"," 402.651"," 111.847","  15.000","    0","    0"
"14:56:47:964","23169629311796"," 665.385","   4.228"," 1466"," 1100"," 2600"," 1413","   0.826","1264.631"," 351.286","   0.405"," 765.405"," 212.613"," 41","0"," 38"," 41","   0.386"," 402.780"," 111.883","  15.000","    0","    0"
"14:56:48:298","23170094362540"," 665.719","   1.703"," 1205"," 1100"," 1300"," 1200","   0.302","1264.732"," 351.314","   0.113"," 765.443"," 212.623"," 41","0"," 38"," 41","   0.283"," 402.874"," 111.909","  15.000","    0","    0"
"14:56:48:632","23170559390472"," 666.053","   4.496"," 1611"," 1100"," 2600"," 1601","   1.048","1265.082"," 351.412","   0.508"," 765.613"," 212.670"," 41","0"," 38"," 41","   0.460"," 403.028"," 111.952","  15.000","    0","    0"
"14:56:48:965","23171023269924"," 666.387","   8.264"," 2581"," 1100"," 3700"," 2702","   3.457","1266.234"," 351.732","   3.010"," 766.616"," 212.949"," 41","0"," 38"," 48","   0.458"," 403.180"," 111.995","  15.000","    0","    0"
