"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"15:06:48:086","24004987199218"," 115.796","  10.480"," 1471"," 1100"," 2000"," 1482","   2.066"," 321.679","  89.355","   1.115"," 214.504","  59.585"," 43","0"," 41"," 45","   0.738","  79.529","  22.091","  15.000","    0","    0"
"15:06:48:420","24005451053672"," 116.130","  10.090"," 1498"," 1100"," 2600"," 1501","   2.049"," 322.362","  89.545","   1.109"," 214.874","  59.687"," 43","0"," 41"," 45","   0.699","  79.762","  22.156","  15.000","  500","  500"
"15:06:48:753","24005914987852"," 116.463","  12.577"," 1858"," 1100"," 3100"," 1895","   3.244"," 323.443","  89.845","   1.958"," 215.526","  59.868"," 43","0"," 41"," 46","   0.887","  80.057","  22.238","  15.000","    0","    0"
"15:06:49:086","24006378754402"," 116.796","  10.432"," 1483"," 1100"," 2000"," 1492","   2.077"," 324.135","  90.038","   1.109"," 215.896","  59.971"," 44","0"," 41"," 45","   0.743","  80.305","  22.307","  15.000","    0","    0"
"15:06:49:419","24006842855514"," 117.129","   9.709"," 1488"," 1100"," 2600"," 1492","   2.005"," 324.804","  90.223","   1.048"," 216.245","  60.068"," 44","0"," 41"," 45","   0.706","  80.540","  22.372","  15.000","  500","  500"
"15:06:49:753","24007306827834"," 117.463","  11.370"," 1748"," 1100"," 3000"," 1774","   2.910"," 325.774","  90.493","   1.699"," 216.811","  60.225"," 43","0"," 41"," 46","   0.944","  80.855","  22.460","  15.000","    0","    0"
"15:06:50:086","24007770810966"," 117.796","   9.800"," 1462"," 1100"," 2000"," 1471","   1.967"," 326.430","  90.675","   1.016"," 217.150","  60.319"," 43","0"," 41"," 44","   0.702","  81.089","  22.525","  15.000","    0","    0"
"15:06:50:419","24008234637096"," 118.129","   9.983"," 1477"," 1100"," 2200"," 1486","   2.057"," 327.115","  90.865","   1.070"," 217.507","  60.418"," 43","0"," 41"," 45","   0.729","  81.332","  22.592","  15.000","    0","    0"
"15:06:50:752","24008698267996"," 118.462","  12.036"," 1690"," 1100"," 3100"," 1711","   3.012"," 328.118","  91.144","   1.749"," 218.089","  60.580"," 43","0"," 42"," 48","   0.939","  81.645","  22.679","  15.000","    0","    0"
"15:06:51:086","24009163210780"," 118.796","  10.555"," 1443"," 1100"," 2000"," 1450","   2.028"," 328.796","  91.332","   1.081"," 218.450","  60.681"," 43","0"," 42"," 45","   0.625","  81.854","  22.737","  15.000","    0","    0"
"15:06:51:419","24009626937992"," 119.129","   9.910"," 1440"," 1100"," 2000"," 1440","   1.946"," 329.444","  91.512","   1.035"," 218.795","  60.776"," 44","0"," 41"," 45","   0.623","  82.061","  22.795","  15.000","    0","    0"
"15:06:51:752","24010090548050"," 119.462","  11.827"," 1796"," 1100"," 3000"," 1824","   2.944"," 330.424","  91.785","   1.733"," 219.372","  60.937"," 43","0"," 41"," 46","   0.810","  82.331","  22.870","  15.000","    0","    0"
"15:06:52:086","24010554202254"," 119.796","  10.384"," 1448"," 1100"," 2000"," 1457","   1.991"," 331.088","  91.969","   1.052"," 219.722","  61.034"," 43","0"," 41"," 45","   0.627","  82.540","  22.928","  15.000","    0","    0"
"15:06:52:420","24011019125994"," 120.130","   9.731"," 1481"," 1100"," 2000"," 1484","   1.957"," 331.741","  92.150","   1.047"," 220.072","  61.131"," 44","0"," 41"," 45","   0.643","  82.754","  22.987","  15.000","    0","    0"
"15:06:52:753","24011482819482"," 120.463","  11.171"," 1687"," 1100"," 3100"," 1689","   2.891"," 332.704","  92.418","   1.601"," 220.605","  61.279"," 43","0"," 41"," 47","   1.039","  83.100","  23.083","  15.000","    0","    0"
"15:06:53:087","24011947649594"," 120.797","  10.109"," 1444"," 1100"," 2000"," 1456","   2.011"," 333.376","  92.604","   1.045"," 220.954","  61.376"," 44","0"," 41"," 45","   0.659","  83.320","  23.145","  15.000","    0","    0"
"15:06:53:420","24012411611612"," 121.130","   9.806"," 1437"," 1100"," 2000"," 1445","   1.914"," 334.014","  92.782","   1.001"," 221.288","  61.469"," 44","0"," 41"," 45","   0.667","  83.543","  23.206","  15.000","    0","    0"
"15:06:53:754","24012876228928"," 121.464","  11.476"," 1684"," 1100"," 3100"," 1692","   2.764"," 334.936","  93.038","   1.538"," 221.801","  61.611"," 44","0"," 41"," 46","   0.956","  83.862","  23.295","  15.000","  500","  500"
"15:06:54:088","24013341211924"," 121.798","  10.118"," 1457"," 1100"," 2000"," 1462","   1.993"," 335.602","  93.223","   1.048"," 222.152","  61.709"," 43","0"," 41"," 44","   0.676","  84.088","  23.358","  15.000","    0","    0"
"15:06:54:421","24013804773038"," 122.131","  10.285"," 1474"," 1100"," 2000"," 1478","   2.033"," 336.279","  93.411","   1.072"," 222.509","  61.808"," 43","0"," 41"," 45","   0.654","  84.305","  23.418","  15.000","    0","    0"
"15:06:54:754","24014268502212"," 122.464","  11.826"," 1746"," 1100"," 3100"," 1772","   2.966"," 337.267","  93.685","   1.656"," 223.060","  61.961"," 44","0"," 41"," 46","   1.035","  84.650","  23.514","  15.000","    0","    0"
"15:06:55:087","24014732185190"," 122.797","  15.059"," 2290"," 1100"," 3500"," 2512","   4.876"," 338.891","  94.136","   3.881"," 224.353","  62.320"," 44","0"," 41"," 53","   0.805","  84.918","  23.588","  15.000","  500","  500"
"15:06:55:420","24015195970960"," 123.130","  18.525"," 2226"," 1100"," 3500"," 2553","   4.551"," 340.408","  94.558","   3.496"," 225.518","  62.644"," 44","0"," 42"," 50","   0.908","  85.221","  23.672","  15.000","    0","    0"
